transaction_id,transaction_time,year,quarter,month,month_name,day_of_week,item_code,item_description,number_of_items,cost_per_item,total_sales_value,country,hour_of_day,week_number
CS7653_102769,2011-05-28,2011,2,5,May,Saturday,ITM008,Screen Cleaner,1,71.0,71.0,Spain,0,21
CS7935_102770,2013-04-19,2013,2,4,April,Friday,ITM011,Notebook,1,12.0,12.0,Netherlands,0,16
CS7369_102771,2013-08-05,2013,3,8,August,Monday,ITM003,HDMI Cable,1,37.0,37.0,France,0,32
CS8609_102772,2012-08-12,2012,3,8,August,Sunday,ITM003,HDMI Cable,1,13.0,13.0,Spain,0,32
CS8659_102773,2014-06-23,2014,2,6,June,Monday,ITM003,HDMI Cable,1,50.0,50.0,United Kingdom,0,26
CS8468_102774,2014-12-03,2014,4,12,December,Wednesday,ITM011,Notebook,1,65.0,65.0,Belgium,0,49
CS8025_102775,2011-08-12,2011,3,8,August,Friday,ITM007,Phone Charger,1,25.0,25.0,United States,0,32
CS7437_102776,2012-05-14,2012,2,5,May,Monday,ITM009,Desk Lamp,1,60.0,60.0,Netherlands,0,20
CS7838_102777,2014-02-04,2014,1,2,February,Tuesday,ITM006,Headphones,1,48.0,48.0,Spain,0,6
CS8487_102778,2014-11-14,2014,4,11,November,Friday,ITM011,Notebook,1,17.0,17.0,United Kingdom,0,46
CS8435_102779,2012-11-18,2012,4,11,November,Sunday,ITM007,Phone Charger,1,65.0,65.0,Australia,0,46
CS8589_102780,2014-12-28,2014,4,12,December,Sunday,ITM003,HDMI Cable,1,48.0,48.0,United Kingdom,0,52
CS7387_102781,2012-12-14,2012,4,12,December,Friday,ITM002,USB Keyboard,1,34.0,34.0,France,0,50
CS7362_102782,2014-10-24,2014,4,10,October,Friday,ITM005,Webcam HD,1,65.0,65.0,United States,0,43
CS8103_102783,2015-02-09,2015,1,2,February,Monday,ITM010,Power Strip,1,22.0,22.0,United Kingdom,0,7
CS7862_102784,2012-08-21,2012,3,8,August,Tuesday,ITM013,Stapler,1,39.0,39.0,United Kingdom,0,34
CS7775_102785,2014-02-24,2014,1,2,February,Monday,ITM007,Phone Charger,1,60.0,60.0,United Kingdom,0,9
CS7983_102786,2013-02-23,2013,1,2,February,Saturday,ITM005,Webcam HD,1,44.0,44.0,United States,0,8
CS7237_102787,2014-08-08,2014,3,8,August,Friday,ITM006,Headphones,1,33.0,33.0,Australia,0,32
CS7947_102788,2013-11-10,2013,4,11,November,Sunday,ITM001,Wireless Mouse,1,73.0,73.0,United Kingdom,0,45
CS8262_102789,2012-04-18,2012,2,4,April,Wednesday,ITM006,Headphones,1,44.0,44.0,France,0,16
CS7497_102790,2014-09-15,2014,3,9,September,Monday,ITM001,Wireless Mouse,1,75.0,75.0,United States,0,38
CS8670_102791,2012-03-18,2012,1,3,March,Sunday,ITM012,Pen Set,1,13.0,13.0,United States,0,11
CS8183_102792,2013-11-14,2013,4,11,November,Thursday,ITM013,Stapler,1,28.0,28.0,United Kingdom,0,46
CS7485_102793,2012-05-28,2012,2,5,May,Monday,ITM007,Phone Charger,1,35.0,35.0,Germany,0,22
CS7676_102794,2014-09-26,2014,3,9,September,Friday,ITM008,Screen Cleaner,1,39.0,39.0,Belgium,0,39
CS7573_102795,2015-01-01,2015,1,1,January,Thursday,ITM005,Webcam HD,1,45.0,45.0,Australia,0,1
CS7369_102796,2013-02-09,2013,1,2,February,Saturday,ITM003,HDMI Cable,1,46.0,46.0,France,0,6
CS7523_102797,2012-03-14,2012,1,3,March,Wednesday,ITM007,Phone Charger,1,60.0,60.0,United Kingdom,0,11
CS7120_102798,2013-04-24,2013,2,4,April,Wednesday,ITM003,HDMI Cable,1,50.0,50.0,Belgium,0,17
CS8727_102799,2012-10-26,2012,4,10,October,Friday,ITM011,Notebook,1,40.0,40.0,Germany,0,43
CS8875_102800,2012-02-16,2012,1,2,February,Thursday,ITM004,Laptop Stand,1,15.0,15.0,Spain,0,7
CS8316_102801,2014-03-28,2014,1,3,March,Friday,ITM005,Webcam HD,1,65.0,65.0,France,0,13
CS8877_102802,2013-12-26,2013,4,12,December,Thursday,ITM015,Folder Set,1,12.0,12.0,Germany,0,52
CS8399_102803,2014-06-22,2014,2,6,June,Sunday,ITM010,Power Strip,1,26.0,26.0,Germany,0,25
CS8957_102804,2013-05-26,2013,2,5,May,Sunday,ITM006,Headphones,1,75.0,75.0,United Kingdom,0,21
CS8782_102805,2014-05-04,2014,2,5,May,Sunday,ITM001,Wireless Mouse,1,71.0,71.0,Netherlands,0,18
CS8422_102806,2012-11-11,2012,4,11,November,Sunday,ITM007,Phone Charger,1,35.0,35.0,Germany,0,45
CS8841_102807,2014-08-10,2014,3,8,August,Sunday,ITM013,Stapler,1,74.0,74.0,Australia,0,32
CS7846_102808,2014-04-30,2014,2,4,April,Wednesday,ITM005,Webcam HD,1,38.0,38.0,Australia,0,18
CS8569_102809,2011-11-22,2011,4,11,November,Tuesday,ITM002,USB Keyboard,1,15.0,15.0,United Kingdom,0,47
CS8391_102810,2013-09-23,2013,3,9,September,Monday,ITM015,Folder Set,1,34.0,34.0,United Kingdom,0,39
CS8426_102811,2012-10-18,2012,4,10,October,Thursday,ITM009,Desk Lamp,1,65.0,65.0,United Kingdom,0,42
CS8005_102812,2011-11-18,2011,4,11,November,Friday,ITM012,Pen Set,1,54.0,54.0,United Kingdom,0,46
CS8541_102813,2013-09-27,2013,3,9,September,Friday,ITM010,Power Strip,1,65.0,65.0,United Kingdom,0,39
CS7565_102814,2014-06-01,2014,2,6,June,Sunday,ITM001,Wireless Mouse,1,58.0,58.0,Belgium,0,22
CS7384_102815,2014-10-20,2014,4,10,October,Monday,ITM008,Screen Cleaner,1,54.0,54.0,United Kingdom,0,43
CS8816_102816,2012-08-16,2012,3,8,August,Thursday,ITM014,Sticky Notes,1,60.0,60.0,France,0,33
CS7171_102817,2015-03-15,2015,1,3,March,Sunday,ITM014,Sticky Notes,1,16.0,16.0,France,0,11
CS7397_102818,2013-02-21,2013,1,2,February,Thursday,ITM010,Power Strip,1,36.0,36.0,Australia,0,8
CS7752_102819,2012-01-28,2012,1,1,January,Saturday,ITM015,Folder Set,1,44.0,44.0,Australia,0,4
CS8287_102820,2014-01-01,2014,1,1,January,Wednesday,ITM002,USB Keyboard,1,33.0,33.0,United Kingdom,0,1
CS7227_102821,2014-12-08,2014,4,12,December,Monday,ITM013,Stapler,1,75.0,75.0,Germany,0,50
CS8880_102822,2014-06-06,2014,2,6,June,Friday,ITM007,Phone Charger,1,67.0,67.0,Germany,0,23
CS7412_102823,2014-08-07,2014,3,8,August,Thursday,ITM004,Laptop Stand,1,36.0,36.0,United Kingdom,0,32
CS8445_102824,2014-08-23,2014,3,8,August,Saturday,ITM010,Power Strip,1,67.0,67.0,United Kingdom,0,34
CS8042_102825,2014-04-05,2014,2,4,April,Saturday,ITM012,Pen Set,1,75.0,75.0,Germany,0,14
CS8918_102826,2011-08-04,2011,3,8,August,Thursday,ITM012,Pen Set,1,36.0,36.0,United Kingdom,0,31
CS7294_102827,2015-02-10,2015,1,2,February,Tuesday,ITM009,Desk Lamp,1,26.0,26.0,Belgium,0,7
CS7769_102828,2013-04-06,2013,2,4,April,Saturday,ITM011,Notebook,1,67.0,67.0,France,0,14
CS8747_102829,2014-04-24,2014,2,4,April,Thursday,ITM014,Sticky Notes,1,48.0,48.0,United States,0,17
CS7917_102830,2011-07-02,2011,3,7,July,Saturday,ITM007,Phone Charger,1,11.0,11.0,United Kingdom,0,26
CS8719_102831,2014-05-24,2014,2,5,May,Saturday,ITM001,Wireless Mouse,1,79.0,79.0,United States,0,21
CS8985_102832,2014-08-02,2014,3,8,August,Saturday,ITM011,Notebook,1,46.0,46.0,Spain,0,31
CS7992_102833,2011-09-08,2011,3,9,September,Thursday,ITM004,Laptop Stand,1,19.0,19.0,Germany,0,36
CS8735_102834,2013-05-27,2013,2,5,May,Monday,ITM011,Notebook,1,69.0,69.0,Netherlands,0,22
CS7635_102835,2013-11-07,2013,4,11,November,Thursday,ITM014,Sticky Notes,1,50.0,50.0,Spain,0,45
CS7783_102836,2012-08-02,2012,3,8,August,Thursday,ITM014,Sticky Notes,1,73.0,73.0,Germany,0,31
CS8538_102837,2012-09-02,2012,3,9,September,Sunday,ITM009,Desk Lamp,1,58.0,58.0,United Kingdom,0,35
CS7804_102838,2011-12-23,2011,4,12,December,Friday,ITM014,Sticky Notes,1,65.0,65.0,Germany,0,51
CS8569_102839,2014-12-10,2014,4,12,December,Wednesday,ITM007,Phone Charger,1,60.0,60.0,France,0,50
CS7789_102840,2012-07-19,2012,3,7,July,Thursday,ITM012,Pen Set,1,66.0,66.0,France,0,29
CS7574_102841,2012-08-07,2012,3,8,August,Tuesday,ITM010,Power Strip,1,67.0,67.0,United Kingdom,0,32
CS7792_102842,2013-03-21,2013,1,3,March,Thursday,ITM012,Pen Set,1,29.0,29.0,Germany,0,12
CS8296_102843,2012-09-05,2012,3,9,September,Wednesday,ITM005,Webcam HD,1,48.0,48.0,Australia,0,36
CS7905_102844,2011-06-12,2011,2,6,June,Sunday,ITM012,Pen Set,1,71.0,71.0,Netherlands,0,23
CS8156_102845,2014-03-26,2014,1,3,March,Wednesday,ITM012,Pen Set,1,67.0,67.0,United Kingdom,0,13
CS7157_102846,2015-02-23,2015,1,2,February,Monday,ITM009,Desk Lamp,1,28.0,28.0,United Kingdom,0,9
CS8098_102847,2011-10-02,2011,4,10,October,Sunday,ITM015,Folder Set,1,73.0,73.0,Netherlands,0,39
CS7510_102848,2013-08-28,2013,3,8,August,Wednesday,ITM001,Wireless Mouse,1,38.0,38.0,United Kingdom,0,35
CS7269_102849,2012-07-19,2012,3,7,July,Thursday,ITM002,USB Keyboard,1,29.0,29.0,Germany,0,29
CS7460_102850,2014-04-19,2014,2,4,April,Saturday,ITM005,Webcam HD,1,59.0,59.0,United Kingdom,0,16
CS7159_102851,2012-09-29,2012,3,9,September,Saturday,ITM015,Folder Set,1,35.0,35.0,Netherlands,0,39
CS8339_102852,2012-03-11,2012,1,3,March,Sunday,ITM013,Stapler,1,32.0,32.0,France,0,10
CS7420_102853,2013-08-04,2013,3,8,August,Sunday,ITM008,Screen Cleaner,1,26.0,26.0,Australia,0,31
CS8693_102854,2014-01-23,2014,1,1,January,Thursday,ITM008,Screen Cleaner,1,25.0,25.0,United Kingdom,0,4
CS8483_102855,2014-04-19,2014,2,4,April,Saturday,ITM007,Phone Charger,1,37.0,37.0,Belgium,0,16
CS7807_102856,2014-10-21,2014,4,10,October,Tuesday,ITM004,Laptop Stand,1,39.0,39.0,Australia,0,43
CS8985_102857,2013-04-01,2013,2,4,April,Monday,ITM005,Webcam HD,1,18.0,18.0,United Kingdom,0,14
CS7855_102858,2012-10-05,2012,4,10,October,Friday,ITM007,Phone Charger,1,11.0,11.0,Australia,0,40
CS8124_102859,2011-08-01,2011,3,8,August,Monday,ITM010,Power Strip,1,40.0,40.0,United Kingdom,0,31
CS8584_102860,2014-02-01,2014,1,2,February,Saturday,ITM004,Laptop Stand,1,71.0,71.0,France,0,5
CS8484_102861,2012-09-08,2012,3,9,September,Saturday,ITM006,Headphones,1,54.0,54.0,Belgium,0,36
CS7265_102862,2013-04-22,2013,2,4,April,Monday,ITM003,HDMI Cable,1,26.0,26.0,United States,0,17
CS8878_102863,2013-02-15,2013,1,2,February,Friday,ITM002,USB Keyboard,1,69.0,69.0,United Kingdom,0,7
CS8158_102864,2014-09-09,2014,3,9,September,Tuesday,ITM003,HDMI Cable,1,42.0,42.0,United Kingdom,0,37
CS8227_102865,2014-02-14,2014,1,2,February,Friday,ITM002,USB Keyboard,1,53.0,53.0,Germany,0,7
CS7739_102866,2013-12-06,2013,4,12,December,Friday,ITM013,Stapler,1,14.0,14.0,United Kingdom,0,49
CS7214_102867,2014-01-10,2014,1,1,January,Friday,ITM014,Sticky Notes,1,30.0,30.0,United Kingdom,0,2
CS8756_102868,2011-07-28,2011,3,7,July,Thursday,ITM010,Power Strip,1,11.0,11.0,Belgium,0,30
CS8234_102869,2013-08-18,2013,3,8,August,Sunday,ITM005,Webcam HD,1,51.0,51.0,Belgium,0,33
CS8657_102870,2012-02-27,2012,1,2,February,Monday,ITM008,Screen Cleaner,1,63.0,63.0,United Kingdom,0,9
CS8486_102871,2011-07-14,2011,3,7,July,Thursday,ITM010,Power Strip,1,56.0,56.0,Spain,0,28
CS7940_102872,2012-10-14,2012,4,10,October,Sunday,ITM012,Pen Set,1,38.0,38.0,United States,0,41
CS8813_102873,2012-09-19,2012,3,9,September,Wednesday,ITM013,Stapler,1,19.0,19.0,Netherlands,0,38
CS7481_102874,2011-06-10,2011,2,6,June,Friday,ITM014,Sticky Notes,1,69.0,69.0,Australia,0,23
CS7696_102875,2012-11-16,2012,4,11,November,Friday,ITM008,Screen Cleaner,1,28.0,28.0,Germany,0,46
CS8413_102876,2011-07-23,2011,3,7,July,Saturday,ITM008,Screen Cleaner,1,39.0,39.0,United Kingdom,0,29
CS8187_102877,2014-11-16,2014,4,11,November,Sunday,ITM007,Phone Charger,1,27.0,27.0,Germany,0,46
CS8925_102878,2014-04-08,2014,2,4,April,Tuesday,ITM001,Wireless Mouse,1,11.0,11.0,United States,0,15
CS7823_102879,2013-11-26,2013,4,11,November,Tuesday,ITM009,Desk Lamp,1,56.0,56.0,United Kingdom,0,48
CS8381_102880,2011-07-26,2011,3,7,July,Tuesday,ITM012,Pen Set,1,58.0,58.0,United Kingdom,0,30
CS8195_102881,2013-03-10,2013,1,3,March,Sunday,ITM014,Sticky Notes,1,19.0,19.0,United Kingdom,0,10
CS7189_102882,2014-08-13,2014,3,8,August,Wednesday,ITM015,Folder Set,1,48.0,48.0,Germany,0,33
CS8379_102883,2015-01-28,2015,1,1,January,Wednesday,ITM012,Pen Set,1,35.0,35.0,United States,0,5
CS8062_102884,2012-02-08,2012,1,2,February,Wednesday,ITM001,Wireless Mouse,1,11.0,11.0,United Kingdom,0,6
CS7773_102885,2014-09-05,2014,3,9,September,Friday,ITM004,Laptop Stand,1,61.0,61.0,United Kingdom,0,36
CS8126_102886,2014-12-09,2014,4,12,December,Tuesday,ITM014,Sticky Notes,1,26.0,26.0,Spain,0,50
CS8547_102887,2013-11-30,2013,4,11,November,Saturday,ITM002,USB Keyboard,1,21.0,21.0,France,0,48
CS7153_102888,2011-10-04,2011,4,10,October,Tuesday,ITM015,Folder Set,1,16.0,16.0,United Kingdom,0,40
CS7410_102889,2013-04-23,2013,2,4,April,Tuesday,ITM013,Stapler,1,33.0,33.0,France,0,17
CS7339_102890,2014-02-08,2014,1,2,February,Saturday,ITM008,Screen Cleaner,1,29.0,29.0,Netherlands,0,6
CS8169_102891,2014-06-30,2014,2,6,June,Monday,ITM003,HDMI Cable,1,59.0,59.0,United States,0,27
CS8623_102892,2013-11-25,2013,4,11,November,Monday,ITM007,Phone Charger,1,11.0,11.0,Spain,0,48
CS8161_102893,2012-07-25,2012,3,7,July,Wednesday,ITM004,Laptop Stand,1,60.0,60.0,United States,0,30
CS7146_102894,2014-05-22,2014,2,5,May,Thursday,ITM015,Folder Set,1,56.0,56.0,United Kingdom,0,21
CS7664_102895,2015-03-03,2015,1,3,March,Tuesday,ITM003,HDMI Cable,1,56.0,56.0,Germany,0,10
CS8053_102896,2012-10-30,2012,4,10,October,Tuesday,ITM015,Folder Set,1,11.0,11.0,United States,0,44
CS8467_102897,2012-01-20,2012,1,1,January,Friday,ITM005,Webcam HD,1,19.0,19.0,Spain,0,3
CS8188_102898,2011-07-16,2011,3,7,July,Saturday,ITM003,HDMI Cable,1,62.0,62.0,United Kingdom,0,28
CS7695_102899,2011-05-26,2011,2,5,May,Thursday,ITM002,USB Keyboard,1,41.0,41.0,Netherlands,0,21
CS7849_102900,2013-09-26,2013,3,9,September,Thursday,ITM001,Wireless Mouse,1,14.0,14.0,United Kingdom,0,39
CS8894_102901,2014-09-05,2014,3,9,September,Friday,ITM008,Screen Cleaner,1,45.0,45.0,France,0,36
CS7137_102902,2012-09-03,2012,3,9,September,Monday,ITM006,Headphones,1,75.0,75.0,Belgium,0,36
CS8337_102903,2013-08-10,2013,3,8,August,Saturday,ITM003,HDMI Cable,1,36.0,36.0,Belgium,0,32
CS8202_102904,2011-10-30,2011,4,10,October,Sunday,ITM008,Screen Cleaner,1,76.0,76.0,United Kingdom,0,43
CS7250_102905,2014-04-18,2014,2,4,April,Friday,ITM006,Headphones,1,18.0,18.0,Netherlands,0,16
CS8868_102906,2013-08-12,2013,3,8,August,Monday,ITM001,Wireless Mouse,1,43.0,43.0,Netherlands,0,33
CS8373_102907,2012-11-11,2012,4,11,November,Sunday,ITM014,Sticky Notes,1,30.0,30.0,United Kingdom,0,45
CS8903_102908,2014-08-24,2014,3,8,August,Sunday,ITM006,Headphones,1,45.0,45.0,United Kingdom,0,34
CS7837_102909,2014-02-12,2014,1,2,February,Wednesday,ITM006,Headphones,1,63.0,63.0,France,0,7
CS8050_102910,2013-04-07,2013,2,4,April,Sunday,ITM001,Wireless Mouse,1,77.0,77.0,United States,0,14
CS8635_102911,2013-05-27,2013,2,5,May,Monday,ITM006,Headphones,1,56.0,56.0,United Kingdom,0,22
CS8809_102912,2013-01-21,2013,1,1,January,Monday,ITM013,Stapler,1,11.0,11.0,Germany,0,4
CS8657_102913,2013-03-26,2013,1,3,March,Tuesday,ITM005,Webcam HD,1,77.0,77.0,United Kingdom,0,13
CS7603_102914,2013-05-01,2013,2,5,May,Wednesday,ITM015,Folder Set,1,53.0,53.0,United Kingdom,0,18
CS8930_102915,2014-10-26,2014,4,10,October,Sunday,ITM004,Laptop Stand,1,35.0,35.0,Australia,0,43
CS7901_102916,2013-05-10,2013,2,5,May,Friday,ITM014,Sticky Notes,1,63.0,63.0,Spain,0,19
CS7989_102917,2014-11-12,2014,4,11,November,Wednesday,ITM004,Laptop Stand,1,31.0,31.0,France,0,46
CS7334_102918,2012-06-17,2012,2,6,June,Sunday,ITM014,Sticky Notes,1,69.0,69.0,Spain,0,24
CS7501_102919,2013-01-16,2013,1,1,January,Wednesday,ITM010,Power Strip,1,38.0,38.0,Australia,0,3
CS7962_102920,2012-05-19,2012,2,5,May,Saturday,ITM005,Webcam HD,1,15.0,15.0,France,0,20
CS8666_102921,2011-11-12,2011,4,11,November,Saturday,ITM006,Headphones,1,59.0,59.0,United Kingdom,0,45
CS8075_102922,2013-08-31,2013,3,8,August,Saturday,ITM014,Sticky Notes,1,18.0,18.0,Netherlands,0,35
CS7448_102923,2011-08-03,2011,3,8,August,Wednesday,ITM014,Sticky Notes,1,43.0,43.0,United Kingdom,0,31
CS8809_102924,2013-11-20,2013,4,11,November,Wednesday,ITM008,Screen Cleaner,1,27.0,27.0,France,0,47
CS7217_102925,2013-01-29,2013,1,1,January,Tuesday,ITM006,Headphones,1,38.0,38.0,Netherlands,0,5
CS7655_102926,2012-03-01,2012,1,3,March,Thursday,ITM010,Power Strip,1,33.0,33.0,Germany,0,9
CS8413_102927,2012-04-12,2012,2,4,April,Thursday,ITM011,Notebook,1,19.0,19.0,United Kingdom,0,15
CS8695_102928,2012-06-12,2012,2,6,June,Tuesday,ITM013,Stapler,1,47.0,47.0,United Kingdom,0,24
CS8866_102929,2011-09-21,2011,3,9,September,Wednesday,ITM005,Webcam HD,1,73.0,73.0,Australia,0,38
CS8588_102930,2012-10-20,2012,4,10,October,Saturday,ITM002,USB Keyboard,1,58.0,58.0,United Kingdom,0,42
CS7267_102931,2011-11-22,2011,4,11,November,Tuesday,ITM003,HDMI Cable,1,31.0,31.0,United Kingdom,0,47
CS8377_102932,2014-12-02,2014,4,12,December,Tuesday,ITM010,Power Strip,1,17.0,17.0,Australia,0,49
CS8315_102933,2014-06-08,2014,2,6,June,Sunday,ITM006,Headphones,1,45.0,45.0,United States,0,23
CS7421_102934,2013-09-08,2013,3,9,September,Sunday,ITM009,Desk Lamp,1,19.0,19.0,Spain,0,36
CS8775_102935,2013-09-30,2013,3,9,September,Monday,ITM011,Notebook,1,11.0,11.0,United States,0,40
CS7819_102936,2011-10-06,2011,4,10,October,Thursday,ITM003,HDMI Cable,1,63.0,63.0,United Kingdom,0,40
CS8124_102937,2012-10-24,2012,4,10,October,Wednesday,ITM015,Folder Set,1,27.0,27.0,France,0,43
CS7417_102938,2014-03-29,2014,1,3,March,Saturday,ITM012,Pen Set,1,31.0,31.0,United Kingdom,0,13
CS7295_102939,2013-02-10,2013,1,2,February,Sunday,ITM001,Wireless Mouse,1,64.0,64.0,France,0,6
CS7690_102940,2013-07-29,2013,3,7,July,Monday,ITM009,Desk Lamp,1,61.0,61.0,Spain,0,31
CS7776_102941,2013-11-05,2013,4,11,November,Tuesday,ITM007,Phone Charger,1,51.0,51.0,Germany,0,45
CS8392_102942,2011-10-26,2011,4,10,October,Wednesday,ITM007,Phone Charger,1,10.0,10.0,Germany,0,43
CS7649_102943,2012-12-19,2012,4,12,December,Wednesday,ITM006,Headphones,1,65.0,65.0,United Kingdom,0,51
CS7260_102944,2012-08-26,2012,3,8,August,Sunday,ITM002,USB Keyboard,1,18.0,18.0,Belgium,0,34
CS7757_102945,2013-04-24,2013,2,4,April,Wednesday,ITM012,Pen Set,1,42.0,42.0,Australia,0,17
CS7542_102946,2012-10-18,2012,4,10,October,Thursday,ITM002,USB Keyboard,1,23.0,23.0,Australia,0,42
CS8027_102947,2012-01-24,2012,1,1,January,Tuesday,ITM007,Phone Charger,1,17.0,17.0,Germany,0,4
CS8646_102948,2014-05-27,2014,2,5,May,Tuesday,ITM005,Webcam HD,1,32.0,32.0,Germany,0,22
CS7609_102949,2011-07-17,2011,3,7,July,Sunday,ITM007,Phone Charger,1,37.0,37.0,France,0,28
CS7865_102950,2014-04-29,2014,2,4,April,Tuesday,ITM003,HDMI Cable,1,58.0,58.0,United Kingdom,0,18
CS7671_102951,2013-11-07,2013,4,11,November,Thursday,ITM007,Phone Charger,1,60.0,60.0,Netherlands,0,45
CS7483_102952,2013-01-27,2013,1,1,January,Sunday,ITM015,Folder Set,1,28.0,28.0,United Kingdom,0,4
CS7967_102953,2012-09-08,2012,3,9,September,Saturday,ITM012,Pen Set,1,49.0,49.0,Germany,0,36
CS8991_102954,2014-05-15,2014,2,5,May,Thursday,ITM002,USB Keyboard,1,70.0,70.0,Belgium,0,20
CS8723_102955,2014-12-02,2014,4,12,December,Tuesday,ITM014,Sticky Notes,1,20.0,20.0,Australia,0,49
CS7503_102956,2013-04-17,2013,2,4,April,Wednesday,ITM002,USB Keyboard,1,61.0,61.0,France,0,16
CS7280_102957,2014-10-23,2014,4,10,October,Thursday,ITM006,Headphones,1,59.0,59.0,Spain,0,43
CS8063_102958,2013-05-23,2013,2,5,May,Thursday,ITM011,Notebook,1,56.0,56.0,France,0,21
CS7781_102959,2012-11-30,2012,4,11,November,Friday,ITM013,Stapler,1,56.0,56.0,Spain,0,48
CS7951_102960,2013-04-06,2013,2,4,April,Saturday,ITM004,Laptop Stand,1,28.0,28.0,United Kingdom,0,14
CS7330_102961,2015-02-17,2015,1,2,February,Tuesday,ITM003,HDMI Cable,1,32.0,32.0,United Kingdom,0,8
CS7944_102962,2013-03-17,2013,1,3,March,Sunday,ITM009,Desk Lamp,1,22.0,22.0,Netherlands,0,11
CS8613_102963,2014-10-26,2014,4,10,October,Sunday,ITM005,Webcam HD,1,62.0,62.0,United Kingdom,0,43
CS7718_102964,2014-11-05,2014,4,11,November,Wednesday,ITM005,Webcam HD,1,54.0,54.0,United States,0,45
CS7812_102965,2012-04-27,2012,2,4,April,Friday,ITM007,Phone Charger,1,43.0,43.0,Belgium,0,17
CS7887_102966,2012-03-16,2012,1,3,March,Friday,ITM013,Stapler,1,56.0,56.0,United Kingdom,0,11
CS7604_102967,2012-11-28,2012,4,11,November,Wednesday,ITM010,Power Strip,1,22.0,22.0,Germany,0,48
CS8780_102968,2011-07-23,2011,3,7,July,Saturday,ITM001,Wireless Mouse,1,60.0,60.0,Germany,0,29
CS7815_102969,2011-12-19,2011,4,12,December,Monday,ITM012,Pen Set,1,54.0,54.0,Netherlands,0,51
CS7379_102970,2014-02-14,2014,1,2,February,Friday,ITM002,USB Keyboard,1,27.0,27.0,Australia,0,7
CS8965_102971,2013-10-30,2013,4,10,October,Wednesday,ITM005,Webcam HD,1,50.0,50.0,France,0,44
CS8635_102972,2013-01-21,2013,1,1,January,Monday,ITM007,Phone Charger,1,19.0,19.0,Spain,0,4
CS8664_102973,2014-12-28,2014,4,12,December,Sunday,ITM009,Desk Lamp,1,11.0,11.0,United Kingdom,0,52
CS7928_102974,2011-10-19,2011,4,10,October,Wednesday,ITM012,Pen Set,1,39.0,39.0,Germany,0,42
CS8696_102975,2014-12-01,2014,4,12,December,Monday,ITM002,USB Keyboard,1,45.0,45.0,Germany,0,49
CS8162_102976,2014-04-17,2014,2,4,April,Thursday,ITM010,Power Strip,1,73.0,73.0,Germany,0,16
CS8017_102977,2011-05-17,2011,2,5,May,Tuesday,ITM006,Headphones,1,45.0,45.0,Australia,0,20
CS7830_102978,2011-11-16,2011,4,11,November,Wednesday,ITM011,Notebook,1,76.0,76.0,France,0,46
CS8167_102979,2012-11-01,2012,4,11,November,Thursday,ITM010,Power Strip,1,45.0,45.0,United States,0,44
CS7973_102980,2014-03-16,2014,1,3,March,Sunday,ITM007,Phone Charger,1,22.0,22.0,France,0,11
CS8245_102981,2012-12-10,2012,4,12,December,Monday,ITM013,Stapler,1,65.0,65.0,Belgium,0,50
CS8743_102982,2013-05-10,2013,2,5,May,Friday,ITM007,Phone Charger,1,26.0,26.0,Australia,0,19
CS8570_102983,2014-11-03,2014,4,11,November,Monday,ITM007,Phone Charger,1,55.0,55.0,United Kingdom,0,45
CS8222_102984,2015-01-19,2015,1,1,January,Monday,ITM011,Notebook,1,55.0,55.0,Belgium,0,4
CS7138_102985,2012-06-29,2012,2,6,June,Friday,ITM005,Webcam HD,1,47.0,47.0,United Kingdom,0,26
CS7987_102986,2012-12-11,2012,4,12,December,Tuesday,ITM010,Power Strip,1,74.0,74.0,Australia,0,50
CS8569_102987,2012-07-01,2012,3,7,July,Sunday,ITM008,Screen Cleaner,1,42.0,42.0,Australia,0,26
CS7914_102988,2013-02-01,2013,1,2,February,Friday,ITM014,Sticky Notes,1,57.0,57.0,United Kingdom,0,5
CS7462_102989,2014-10-21,2014,4,10,October,Tuesday,ITM002,USB Keyboard,1,49.0,49.0,United Kingdom,0,43
CS7878_102990,2011-07-22,2011,3,7,July,Friday,ITM007,Phone Charger,1,68.0,68.0,United Kingdom,0,29
CS8649_102991,2012-01-11,2012,1,1,January,Wednesday,ITM005,Webcam HD,1,47.0,47.0,Germany,0,2
CS7428_102992,2011-08-24,2011,3,8,August,Wednesday,ITM011,Notebook,1,67.0,67.0,Germany,0,34
CS7126_102993,2013-10-09,2013,4,10,October,Wednesday,ITM005,Webcam HD,1,62.0,62.0,Australia,0,41
CS7270_102994,2014-03-05,2014,1,3,March,Wednesday,ITM014,Sticky Notes,1,36.0,36.0,United Kingdom,0,10
CS7994_102995,2013-08-15,2013,3,8,August,Thursday,ITM008,Screen Cleaner,1,74.0,74.0,France,0,33
CS8415_102996,2012-01-15,2012,1,1,January,Sunday,ITM002,USB Keyboard,1,42.0,42.0,Germany,0,2
CS7858_102997,2013-02-09,2013,1,2,February,Saturday,ITM007,Phone Charger,1,43.0,43.0,United States,0,6
CS8465_102998,2013-03-15,2013,1,3,March,Friday,ITM005,Webcam HD,1,12.0,12.0,United Kingdom,0,11
CS7878_102999,2014-01-06,2014,1,1,January,Monday,ITM004,Laptop Stand,1,16.0,16.0,Netherlands,0,2
CS8897_103000,2013-06-21,2013,2,6,June,Friday,ITM006,Headphones,1,60.0,60.0,Australia,0,25
